feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,label_model,prob
1.009974,,,unknown,14.0,18.0,1684.0,10168.0,31.0,29.0,12388.4375,76073.24219,3.0,5.0,77.664538,59.377412,8764.165546,7674.711515,255.0,3087104306.0,3088123165.0,255.0,0.000689,0.000554,0.000135,120.0,565.0,1.0,3924.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0,0.9997628113081996
0.211264,tcp,-,FIN,10.0,6.0,1344.0,268.0,254.0,252.0,45819.44922,8482.27832,2.0,1.0,20.942444,31.9656,1080.662641,42.504246,255.0,1213565997.0,4006687790.0,255.0,0.079178,0.051425,0.027753,134.0,45.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.990267192262018
0.242356,tcp,,unknown,10.0,6.0,1046.0,268.0,254.0,252.0,31094.75195,7394.081543,2.0,1.0,24.037778,43.294801,1223.229279,62.380969,255.0,434067687.0,1692034338.0,255.0,0.076187,0.025862,0.050325,105.0,45.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.9990130763104272
0.589385,tcp,http,FIN,10.0,8.0,832.0,1282.0,62.0,252.0,10166.53027,15229.43457,1.0,1.0,6950.732,8688.427,689161.4136,22813.196,255.0,2886791779.0,4231847383.0,255.0,0.131438,0.048142,0.083296,83.0,160.0,1.0,138.0,7.0,1.0,6.0,6.0,5.0,6.0,0.0,0.0,25.0,6.0,6.0,0.0,1,0.9968076411800398
3e-06,,-,INT,2.0,0.0,142.0,0.0,254.0,0.0,189333328.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9995376021848196
1.165824,tcp,-,FIN,10.0,8.0,554.0,354.0,254.0,252.0,3424.187256,2127.250732,2.0,1.0,125.469,155.274281,7273.520746,228.578266,255.0,2817885672.0,4014127149.0,255.0,0.189052,0.078898,0.110154,55.0,44.0,0.0,0.0,4.0,1.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,0,0.8418868584125075
1.212527,tcp,-,FIN,14.0,14.0,790.0,764.0,254.0,252.0,4842.778809,4684.431641,4.0,4.0,93.271308,87.882695,4986.589614,124.181484,255.0,4197399662.0,233141593.0,255.0,0.138495,0.069356,0.069139,56.0,55.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.7045754208284127
1.2528,tcp,smtp,FIN,24.0,20.0,4341.0,1790.0,62.0,252.0,26570.88086,10862.06934,9.0,8.0,54.430262,64.395578,2683.459514,72.404258,255.0,13684551.0,4258957832.0,255.0,0.087347,0.029282,0.058065,181.0,90.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,1,0.9995438453492378
1.001106,tcp,http,FIN,10.0,10.0,838.0,3234.0,62.0,252.0,6033.327148,23262.27148,2.0,2.0,111.234,109.419445,7859.841111,166.874922,255.0,3912177419.0,4210283939.0,255.0,0.071589,0.015692,0.055897,84.0,323.0,1.0,1147.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,1,0.9980483008256642
1.628609,tcp,-,FIN,32.0,12.0,22004.0,642.0,254.0,252.0,104712.6719,2893.266602,12.0,3.0,51.990387,142.051,3656.227918,215.043453,255.0,3537867923.0,2728508063.0,255.0,0.130994,0.06604,0.064954,688.0,54.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.5353612334497408
1.027718,tcp,-,FIN,10.0,8.0,1282.0,354.0,254.0,252.0,8983.009766,2413.113525,2.0,1.0,112.736333,138.026281,6548.069779,247.122422,255.0,2863323850.0,4120290792.0,255.0,0.097909,0.061529,0.03638,128.0,44.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.5038553418731648
0.991583,tcp,smtp,FIN,22.0,20.0,5254.0,1802.0,62.0,252.0,40468.625,13812.25781,8.0,8.0,47.218237,51.263422,2397.033257,57.255262,255.0,4207967232.0,101674549.0,255.0,0.069332,0.016809,0.052523,239.0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.992735849283702
0.378817,tcp,-,unknown,10.0,6.0,2516.0,268.0,254.0,252.0,47833.125,4730.516602,2.0,1.0,42.090778,57.552,2017.283442,89.912148,255.0,2540892955.0,2406075578.0,255.0,0.107361,0.075342,0.032019,252.0,45.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0,0.972169707232362
0.327439,tcp,http,FIN,10.0,6.0,1394.0,268.0,254.0,252.0,30662.19922,5472.774902,2.0,1.0,33.409333,61.711602,1843.039725,102.129063,255.0,3979085192.0,1202341180.0,255.0,0.057093,0.018873,0.03822,139.0,45.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.9985085635537374
4e-06,,,unknown,2.0,0.0,90.0,0.0,254.0,0.0,90000000.0,0.0,1.0,0.0,0.004,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,8.0,6.0,4.0,1.0,1.0,9.0,0.0,0.0,0.0,5.0,6.0,0.0,0,0.9995244975310116
1.00912,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,4027.27124,2457.586914,2.0,1.0,109.049,134.665281,6716.118282,170.329469,255.0,1741263734.0,1667551596.0,255.0,0.131435,0.066455,0.06498,56.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9960981519335
1.704736,tcp,http,FIN,10.0,8.0,566.0,354.0,254.0,252.0,2393.33252,1454.770752,2.0,1.0,189.415111,223.693141,15271.06772,406.253656,255.0,63436786.0,371444958.0,255.0,0.131083,0.085206,0.045877,57.0,44.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,1,0.95719352542764
1.65461,tcp,-,FIN,14.0,12.0,774.0,642.0,254.0,252.0,3476.3479,2847.801025,4.0,3.0,123.901764,140.528812,6853.996199,218.688906,255.0,414873332.0,2327093122.0,255.0,0.185187,0.108786,0.076401,55.0,54.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.8351250969625117
6e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,69333328.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.6020624889211883
0.347961,tcp,http,FIN,10.0,6.0,976.0,268.0,254.0,252.0,20209.16016,5150.002441,2.0,1.0,37.307667,58.984801,1828.107119,77.015922,255.0,74538503.0,1630260078.0,255.0,0.106657,0.053033,0.053624,98.0,45.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.9983294847905833
8e-06,udp,,unknown,2.0,0.0,114.0,0.0,254.0,0.0,57000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,18.0,2.0,17.0,16.0,16.0,18.0,0.0,0.0,0.0,17.0,18.0,0.0,1,0.9997733842012908
1.152796,,-,unknown,10.0,8.0,522.0,354.0,254.0,252.0,3261.63501,2151.29126,2.0,1.0,128.015222,147.226141,6983.136109,287.535656,255.0,3635991809.0,754701062.0,255.0,0.228056,0.12221,0.105846,52.0,44.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.9982502918143654
0.548487,tcp,-,FIN,10.0,8.0,1612.0,354.0,254.0,252.0,21163.67383,4521.529297,2.0,1.0,58.642111,73.440859,3954.460385,110.803664,255.0,3534321561.0,2517357793.0,255.0,0.088375,0.034396,0.053979,161.0,44.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,0,0.5088971961222715
1.055167,tcp,-,FIN,14.0,10.0,774.0,556.0,254.0,252.0,5451.27002,3798.450928,4.0,3.0,76.459849,107.708445,4423.383567,166.431219,255.0,2689773007.0,1933539915.0,255.0,0.158404,0.085783,0.072621,55.0,56.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.636190560044811
5e-06,sctp,-,INT,2.0,0.0,78.0,0.0,254.0,0.0,62400000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.997944241366534
9e-06,udp,-,INT,2.0,0.0,78.0,0.0,254.0,0.0,34666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,26.0,2.0,9.0,9.0,1.0,25.0,0.0,0.0,0.0,9.0,25.0,0.0,0,0.973685888890152
0.723678,tcp,-,FIN,10.0,8.0,2516.0,354.0,254.0,252.0,25038.75977,3426.938477,2.0,1.0,80.408667,82.136,4894.961824,135.371516,255.0,1748220782.0,3672230231.0,255.0,0.147146,0.08621,0.060936,252.0,44.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.8120210985179228
0.405035,tcp,-,FIN,10.0,6.0,576.0,268.0,254.0,252.0,10250.96582,4424.309082,2.0,1.0,44.879556,70.637,2231.961116,108.161727,255.0,3011174525.0,2740915418.0,255.0,0.112165,0.051847,0.060318,58.0,45.0,0.0,0.0,13.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,1,0.96425266802602
0.374694,tcp,-,CON,6.0,2.0,978.0,86.0,62.0,252.0,17400.86719,918.08252,2.0,1.0,74.9388,0.007,4440.542833,0.0,255.0,4189719590.0,4197139215.0,255.0,0.306555,0.27644,0.030115,163.0,43.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0,0.9998195429466183
0.425581,tcp,-,FIN,12.0,8.0,994.0,708.0,254.0,252.0,17143.62305,11654.65527,3.0,2.0,37.82618,51.845715,1841.649576,67.069641,255.0,2228784555.0,1599423451.0,255.0,0.115113,0.062652,0.052461,83.0,89.0,0.0,0.0,6.0,1.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,2.0,6.0,0.0,1,0.8963975924934856
0.41567,tcp,http,FIN,12.0,14.0,1246.0,7226.0,62.0,252.0,21998.21875,129140.9063,3.0,5.0,37.788182,32.69025,1853.533129,1927.569384,255.0,2619976095.0,2747312141.0,255.0,0.06553,0.022681,0.042849,104.0,516.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9997301078787896
3e-06,idpr,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,266666656.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1,0.9991773434878524
4e-06,unas,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,200000000.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1,0.9998583499045194
1.815462,tcp,pop3,FIN,42.0,158.0,1880.0,186167.0,62.0,252.0,8090.502441,815171.0,7.0,77.0,44.279562,11.602467,2297.245253,1244.155072,255.0,2300893510.0,2359305159.0,255.0,0.080302,0.022524,0.057778,45.0,1178.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9998519399385236
6e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,69333328.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0.5153315912379954
1.234241,tcp,-,FIN,10.0,8.0,534.0,354.0,254.0,252.0,3117.705566,2009.332031,2.0,1.0,137.137889,166.911422,7460.283078,343.253812,255.0,185196243.0,3509837233.0,255.0,0.178264,0.065078,0.113186,53.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.5233360467638595
1.231383,tcp,http,FIN,10.0,8.0,832.0,1146.0,62.0,252.0,4866.073242,6516.250488,2.0,2.0,136.820333,141.085281,7036.632588,245.253062,255.0,2084011396.0,2391855054.0,255.0,0.292809,0.174028,0.118781,83.0,143.0,1.0,152.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0,0.9468823660709084
0.252802,tcp,http,FIN,10.0,6.0,820.0,268.0,254.0,252.0,23354.24414,7088.55127,2.0,1.0,25.865667,46.669602,1341.991923,71.698953,255.0,861628972.0,4158721035.0,255.0,0.071416,0.019445,0.051971,82.0,45.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.9993752782432186
8e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,52000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1,0.5381262907310433
1.1906,tcp,-,FIN,10.0,8.0,942.0,354.0,254.0,252.0,5697.967285,2082.983398,2.0,1.0,132.150333,146.06,6839.073561,294.858281,255.0,2438164846.0,3569965946.0,255.0,0.274514,0.168177,0.106337,94.0,44.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.9188452287267772
1.1e-05,sctp,-,INT,2.0,0.0,1256.0,0.0,254.0,0.0,456727264.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9998769320007668
7e-06,ifmp,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,114285712.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,1,0.9997051833963446
0.379929,tcp,-,FIN,10.0,6.0,546.0,268.0,254.0,252.0,10359.83008,4716.670898,2.0,1.0,40.442,64.36,2062.614597,93.42507,255.0,1039475256.0,2407392149.0,255.0,0.082762,0.058119,0.024643,55.0,45.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1,0.9931774123412874
0.922655,tcp,http,FIN,14.0,22.0,1466.0,19304.0,62.0,252.0,11809.39844,159773.7031,3.0,9.0,70.973462,40.175858,4180.722985,3459.136875,255.0,2782374287.0,981249527.0,255.0,0.116934,0.078295,0.038639,105.0,877.0,1.0,117.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1,0.9997577238775068
1.793527,tcp,ftp,FIN,16.0,12.0,906.0,682.0,254.0,252.0,3791.412109,2792.263428,4.0,4.0,115.777998,157.614188,7058.062332,196.488531,255.0,1341361660.0,3322371251.0,255.0,0.13727,0.059768,0.077502,57.0,57.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.5226481182777252
0.399158,tcp,-,FIN,10.0,6.0,1612.0,268.0,254.0,252.0,29081.2168,4489.450195,2.0,1.0,42.189222,67.566797,2302.941155,109.199891,255.0,2969805111.0,1152082765.0,255.0,0.119722,0.061315,0.058407,161.0,45.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,8.0,0.0,0,0.6119316887335267
0.234873,tcp,-,CON,6.0,2.0,998.0,86.0,62.0,252.0,28338.71875,1464.621338,2.0,1.0,46.9746,0.007,2861.071332,0.0,255.0,4007260741.0,2173714719.0,255.0,0.199156,0.143024,0.056132,166.0,43.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0,0.9998783251502146
0.71976,tcp,http,FIN,10.0,8.0,794.0,1104.0,62.0,252.0,7947.093262,10736.91211,2.0,2.0,79.973333,79.928,4216.026868,151.134719,255.0,4227676614.0,624217567.0,255.0,0.120676,0.056395,0.064281,79.0,138.0,1.0,150.0,5.0,1.0,11.0,2.0,2.0,5.0,0.0,0.0,9.0,2.0,5.0,0.0,0,0.978199474410056
1.006381,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,4038.231934,2464.275391,2.0,1.0,111.820111,134.904281,6720.979558,226.274422,255.0,2471207874.0,2016364197.0,255.0,0.120642,0.052631,0.068011,56.0,44.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9984867423588186
0.47755,tcp,http,FIN,10.0,8.0,1184.0,872.0,254.0,252.0,17857.81641,12781.90723,2.0,2.0,53.061111,57.800145,2663.418161,90.623812,255.0,949864056.0,3804656883.0,255.0,0.144656,0.072211,0.072445,118.0,109.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1,0.993178412003868
0.913076,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,4450.88916,2716.09375,2.0,1.0,99.099222,119.85043,7195.479098,163.6385,255.0,158647827.0,3249012526.0,255.0,0.114784,0.074109,0.040675,56.0,44.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,1,0.9982007648555437
0.632176,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,6428.589844,3922.958252,2.0,1.0,69.670111,89.124141,5463.007931,138.555719,255.0,2766323142.0,2951614589.0,255.0,0.05378,0.008298,0.045482,56.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9989315340310098
1.039388,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,3909.993408,2386.019531,2.0,1.0,111.667444,136.636719,7326.896467,195.556625,255.0,2454598175.0,3764666200.0,255.0,0.159312,0.082928,0.076384,56.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9937639386475848
5e-06,trunk-1,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,160000000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,2.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,5.0,6.0,0.0,1,0.997213372445349
0.20443,tcp,,unknown,10.0,6.0,484.0,268.0,254.0,252.0,17062.07422,8765.836914,2.0,1.0,21.502111,36.115,1166.95623,55.896477,255.0,1069425617.0,1685041096.0,255.0,0.043792,0.023852,0.01994,48.0,45.0,0.0,0.0,10.0,1.0,4.0,4.0,1.0,10.0,0.0,0.0,0.0,4.0,10.0,0.0,0,0.969125390228121
0.852468,tcp,-,FIN,10.0,8.0,722.0,354.0,254.0,252.0,6099.935547,2909.199951,2.0,1.0,94.718667,94.791,5572.621562,141.524609,255.0,3923041067.0,204640639.0,255.0,0.273521,0.171382,0.102139,72.0,44.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.987413372116286
7.130431,tcp,http,FIN,112.0,694.0,5172.0,917321.0,62.0,252.0,5751.125,1027707.813,2.0,345.0,64.238116,10.249471,3142.882128,1248.772368,255.0,2789775132.0,2867386505.0,255.0,0.124565,0.057639,0.066926,46.0,1322.0,1.0,444493.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1,0.9994112776062414
0.607953,tcp,http,FIN,10.0,8.0,858.0,1186.0,62.0,252.0,10171.83887,13658.9502,2.0,2.0,67.543444,77.655711,3324.938946,127.369797,255.0,1335267036.0,328559332.0,255.0,0.136522,0.064357,0.072165,86.0,148.0,1.0,172.0,4.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,4.0,3.0,4.0,0.0,0,0.953317046546888
0.755038,tcp,-,FIN,20.0,24.0,3474.0,11603.0,62.0,252.0,34975.72266,117821.8828,7.0,10.0,39.738841,32.515958,1886.651743,0.0,255.0,619440925.0,2471378313.0,255.0,0.050637,0.00648,0.044157,174.0,483.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9998854180293224
11.226551,udp,-,INT,4.0,0.0,2130.0,0.0,254.0,0.0,1138.729126,0.0,0.0,0.0,3742.18375,0.0,5292.2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,32.0,2.0,7.0,7.0,1.0,31.0,0.0,0.0,0.0,7.0,31.0,0.0,0,0.9152957474421536
0.693573,tcp,-,FIN,10.0,6.0,546.0,268.0,254.0,252.0,5674.961426,2583.722168,2.0,1.0,72.777111,125.891602,3818.682594,183.972844,255.0,2456025281.0,982330294.0,255.0,0.13821,0.064112,0.074098,55.0,45.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1,0.9909817162645068
1.366451,tcp,http,FIN,12.0,10.0,900.0,1152.0,62.0,252.0,4830.030273,6071.20166,2.0,2.0,124.128358,147.185109,9804.164319,194.938875,255.0,2932949776.0,491884966.0,255.0,0.116812,0.041779,0.075033,75.0,115.0,1.0,131.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0,0.9298056625560742
0.793319,tcp,-,FIN,10.0,10.0,608.0,646.0,254.0,252.0,5526.150391,5869.013672,2.0,3.0,88.146556,83.937336,5073.204597,127.027281,255.0,1946585878.0,2225714037.0,255.0,0.118744,0.037259,0.081485,61.0,65.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.6171614040294486
0.455497,tcp,ftp-data,FIN,8.0,8.0,364.0,970.0,62.0,252.0,5602.671387,14911.18457,1.0,2.0,64.95,63.08257,4329.036905,115.494695,255.0,233108551.0,464689052.0,255.0,0.060787,0.01391,0.046877,46.0,121.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1,0.9988430811214464
1.62237,tcp,ftp,FIN,24.0,14.0,17476.0,768.0,254.0,252.0,82585.35156,3520.775146,9.0,4.0,68.705567,117.227617,5171.502578,161.393656,255.0,1135470323.0,525468024.0,255.0,0.182856,0.098404,0.084452,728.0,55.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.5376774697570217
0.272549,tcp,-,FIN,10.0,6.0,640.0,268.0,254.0,252.0,16907.05078,6574.964355,2.0,1.0,30.283222,40.997801,1520.122283,70.403937,255.0,83076714.0,1746976687.0,255.0,0.095575,0.041911,0.053664,64.0,45.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,9.0,0.0,1,0.5065292129505022
3.002404,,,FIN,10.0,8.0,994.0,354.0,254.0,252.0,2384.755615,826.004761,2.0,1.0,333.497222,416.546844,24277.32753,697.251,255.0,3342155982.0,2037574355.0,255.0,0.161526,0.086573,0.074953,99.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9923063767652835
1.080251,tcp,ftp,FIN,20.0,22.0,1080.0,1612.0,62.0,252.0,7598.234375,11397.35156,7.0,9.0,56.855317,50.518523,3002.714647,2781.539191,255.0,162767547.0,2882054875.0,255.0,0.069993,0.008878,0.061115,54.0,73.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0.9998138791575552
5e-06,udp,-,INT,2.0,0.0,196.0,0.0,254.0,0.0,156800000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,8.0,2.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,17.0,7.0,0.0,1,0.5096868273298216
1.376158,,,unknown,14.0,18.0,1684.0,10168.0,31.0,29.0,9091.979492,55830.79688,3.0,5.0,105.830767,80.922706,9468.243848,8316.432844,255.0,2984541569.0,835960661.0,255.0,0.000597,0.000465,0.000132,120.0,565.0,1.0,3924.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0,0.999808241209159
0.655715,tcp,,unknown,10.0,10.0,608.0,646.0,254.0,252.0,6685.831543,7100.645996,2.0,3.0,72.857222,62.040445,3755.505563,90.608492,255.0,2629383209.0,2620863199.0,255.0,0.146584,0.069914,0.07667,61.0,65.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.6288438348844445
1.03237,tcp,-,FIN,10.0,8.0,2062.0,354.0,254.0,252.0,14382.44043,2402.239502,2.0,1.0,114.707778,133.016422,6118.739181,276.49225,255.0,774452202.0,1176709659.0,255.0,0.165355,0.100432,0.064923,206.0,44.0,0.0,0.0,7.0,1.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,2.0,8.0,0.0,0,0.5504208261272735
8.508363,udp,-,INT,4.0,0.0,2128.0,0.0,254.0,0.0,1500.641235,0.0,0.0,0.0,2836.121,0.0,4010.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,40.0,2.0,14.0,14.0,1.0,39.0,0.0,0.0,0.0,14.0,39.0,0.0,0,0.7754540223950424
