feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41
0.0,arp,-,INT,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.776,0.0,15.492034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,30.0,2.0,22.0,22.0,22.0,30.0,0.0,0.0,0.0,22.0,30.0,0.0
7e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,65142856.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,50.0,2.0,50.0,50.0,22.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0
0.000907,udp,dns,CON,2.0,2.0,146.0,178.0,31.0,29.0,643880.9375,785005.5,0.0,0.0,0.015,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0
4.273641,tcp,-,FIN,32.0,26.0,10980.0,3320.0,254.0,252.0,19911.82617,5977.104492,12.0,10.0,137.859391,168.075234,8854.520921,213.396156,255.0,1249035338.0,2239830099.0,255.0,0.146367,0.071111,0.075256,343.0,128.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
1.192999,tcp,http,FIN,10.0,10.0,824.0,1176.0,62.0,252.0,4975.695801,7101.430664,2.0,2.0,132.555444,119.340336,7384.587341,219.976781,255.0,3293814998.0,3096272177.0,255.0,0.177142,0.095918,0.081224,82.0,118.0,1.0,204.0,4.0,1.0,3.0,3.0,3.0,4.0,0.0,0.0,9.0,3.0,4.0,0.0
0.164818,tcp,ssh,FIN,32.0,26.0,3728.0,5578.0,31.0,29.0,175320.6563,260359.9063,7.0,7.0,5.316709,6.56652,412.406326,12.998978,255.0,852033536.0,3001916840.0,255.0,0.000662,0.000533,0.000129,117.0,215.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0
2e-06,udp,-,INT,2.0,0.0,2092.0,0.0,254.0,0.0,4184000000.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0
0.580344,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,6630.549805,3087.82373,2.0,1.0,64.401778,102.621398,3359.278409,178.717328,255.0,1818452149.0,4210223909.0,255.0,0.199755,0.067228,0.132527,53.0,45.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0
1e-05,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,45600000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,37.0,2.0,28.0,28.0,14.0,37.0,0.0,0.0,0.0,28.0,37.0,0.0
1e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,416000000.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0
0.367365,tcp,http,FIN,12.0,10.0,3382.0,3782.0,254.0,252.0,67529.57031,74127.91406,3.0,3.0,33.299362,38.334891,1868.368543,68.357633,255.0,2247695487.0,515763237.0,255.0,0.076883,0.022347,0.054536,282.0,378.0,1.0,888.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,34.0,2.0,9.0,9.0,9.0,34.0,0.0,0.0,0.0,9.0,34.0,0.0
3e-06,tcp,-,REQ,2.0,0.0,90.0,0.0,254.0,0.0,119999992.0,0.0,1.0,0.0,0.003,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,10.0,6.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,3.0,9.0,0.0
0.00206,udp,-,CON,4.0,4.0,544.0,304.0,31.0,29.0,1584466.0,885436.875,0.0,0.0,0.568333,0.193,0.798088,0.26729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,76.0,0.0,0.0,18.0,0.0,6.0,1.0,1.0,6.0,0.0,0.0,0.0,7.0,12.0,0.0
1.216502,tcp,ftp,FIN,14.0,12.0,798.0,682.0,254.0,252.0,4872.988281,4116.72168,4.0,4.0,93.524998,104.910633,5079.296723,128.701227,255.0,489812830.0,2927142295.0,255.0,0.139302,0.062481,0.076821,57.0,57.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,26.0,2.0,0.0
0.595989,tcp,-,FIN,10.0,6.0,994.0,268.0,254.0,252.0,12013.64453,3006.766846,2.0,1.0,63.279778,109.411797,3249.653544,170.183672,255.0,2556346300.0,2527433090.0,255.0,0.217173,0.048926,0.168247,99.0,45.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
1.453889,tcp,-,FIN,112.0,20.0,135649.0,870.0,254.0,252.0,739742.875,4550.553711,53.0,1.0,12.898099,72.258477,1337.617903,81.697461,255.0,3319630427.0,1022862165.0,255.0,0.118332,0.080973,0.037359,1211.0,44.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
8e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,57000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,32.0,2.0,32.0,32.0,15.0,32.0,0.0,0.0,0.0,32.0,32.0,0.0
6e-06,egp,-,INT,2.0,0.0,180.0,0.0,254.0,0.0,119999992.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,10.0,2.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0
0.852468,tcp,-,FIN,10.0,8.0,722.0,354.0,254.0,252.0,6099.935547,2909.199951,2.0,1.0,94.718667,94.791,5572.621562,141.524609,255.0,3923041067.0,204640639.0,255.0,0.273521,0.171382,0.102139,72.0,44.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,28.0,2.0,11.0,11.0,11.0,28.0,0.0,0.0,0.0,11.0,28.0,0.0
1.168123,tcp,http,FIN,14.0,18.0,1684.0,10168.0,31.0,29.0,10711.20117,65773.89844,3.0,5.0,89.827695,68.684176,8889.182244,7784.894037,255.0,2700716365.0,552098620.0,255.0,0.0006,0.000489,0.000111,120.0,565.0,1.0,3924.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,3.0,0.0
9e-06,srp,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,88888888.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0
0.002947,tcp,ftp-data,FIN,6.0,8.0,320.0,1930.0,31.0,29.0,724804.875,4585001.5,1.0,2.0,0.5258,0.351286,29.627317,0.57973,255.0,2603780327.0,2607945524.0,255.0,0.000611,0.000484,0.000127,53.0,241.0,0.0,0.0,6.0,0.0,6.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,6.0,0.0
0.591914,tcp,-,FIN,10.0,6.0,1294.0,268.0,254.0,252.0,15745.53027,3027.466797,2.0,1.0,65.663778,96.643398,3259.569836,144.172984,255.0,2000267620.0,164481496.0,255.0,0.202495,0.108695,0.0938,129.0,45.0,0.0,0.0,10.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0
0.480153,tcp,-,FIN,10.0,6.0,490.0,268.0,254.0,252.0,7347.658203,3732.143799,2.0,1.0,49.991667,79.265,2442.471694,105.94375,255.0,418610503.0,1037081040.0,255.0,0.145965,0.083815,0.06215,49.0,45.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.161285,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,3499.571533,2135.565186,2.0,1.0,128.920889,149.187719,7597.017515,220.015813,255.0,2181181453.0,2701244561.0,255.0,0.211214,0.11697,0.094244,56.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.246735,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,15595.67871,7262.852539,2.0,1.0,26.216778,43.468602,1405.93056,66.393172,255.0,2444301631.0,864662446.0,255.0,0.086233,0.029384,0.056849,53.0,45.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,9.0,0.0
0.722065,tcp,http,FIN,10.0,8.0,758.0,354.0,254.0,252.0,7567.186035,3434.593994,2.0,1.0,77.708,97.564711,4384.028616,199.387063,255.0,3425417618.0,2093331190.0,255.0,0.101204,0.039103,0.062101,76.0,44.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,18.0,2.0,18.0,18.0,18.0,19.0,0.0,0.0,0.0,19.0,18.0,0.0
3e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,152000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,42.0,2.0,34.0,34.0,16.0,42.0,0.0,0.0,0.0,34.0,42.0,0.0
2.806401,tcp,-,FIN,48.0,224.0,2322.0,276201.0,62.0,252.0,6482.32373,783830.9375,6.0,110.0,59.689892,12.401735,2901.81816,1302.399985,255.0,4197650336.0,2633096101.0,255.0,0.091676,0.040811,0.050865,48.0,1233.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
0.033974,tcp,-,FIN,62.0,62.0,3702.0,46036.0,31.0,29.0,857832.5,10665568.0,7.0,24.0,0.551639,0.547295,30.9649,0.808113,255.0,2693479608.0,2693780726.0,255.0,0.000735,0.000578,0.000157,60.0,743.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0
0.74405,tcp,-,FIN,10.0,8.0,2516.0,354.0,254.0,252.0,24353.20117,3333.109131,2.0,1.0,78.397778,97.769711,5026.125119,150.178609,255.0,2315049283.0,2977621415.0,255.0,0.1461,0.059661,0.086439,252.0,44.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0
1.603689,tcp,ftp,FIN,22.0,22.0,1182.0,1620.0,62.0,252.0,5632.014648,7717.207031,7.0,9.0,76.366141,74.81967,4039.546246,4829.189736,255.0,201664314.0,2529401824.0,255.0,0.0461,0.03182,0.01428,54.0,74.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
0.017347,tcp,http,FIN,8.0,10.0,1058.0,822.0,31.0,29.0,427047.9063,341269.375,2.0,2.0,2.426286,1.865333,137.810369,3.476139,255.0,1538866952.0,1543941513.0,255.0,0.00068,0.00055,0.00013,132.0,82.0,1.0,82.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0
4e-06,xtp,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,160000000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,22.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,6.0,17.0,0.0
8e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,57000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,21.0,2.0,21.0,21.0,10.0,21.0,0.0,0.0,0.0,21.0,21.0,0.0
4.266824,tcp,-,FIN,26.0,44.0,1352.0,37812.0,62.0,252.0,2437.410156,69284.32031,6.0,20.0,170.668765,96.087344,10946.66877,8265.501232,255.0,2054418125.0,4169939163.0,255.0,0.227705,0.135067,0.092638,52.0,859.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.01852,tcp,-,FIN,16.0,18.0,1540.0,1644.0,31.0,29.0,623758.125,670842.375,4.0,4.0,1.213733,1.062,73.704446,2.248909,255.0,55976294.0,2206496130.0,255.0,0.000583,0.000462,0.000121,96.0,91.0,0.0,0.0,10.0,0.0,7.0,5.0,1.0,5.0,0.0,0.0,0.0,7.0,8.0,0.0
0.518588,tcp,ftp,FIN,52.0,54.0,2934.0,3742.0,31.0,29.0,44397.48047,56661.55078,11.0,15.0,10.162137,9.774264,1084.884164,42.031035,255.0,3814835597.0,1666307919.0,255.0,0.000742,0.000548,0.000194,56.0,69.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,3.0,1.0,1.0,0.0,6.0,1.0,0.0
0.407619,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,9440.188477,4396.262207,2.0,1.0,43.355667,65.292199,2202.414556,93.10168,255.0,1668433615.0,1372059579.0,255.0,0.121277,0.081157,0.04012,53.0,45.0,0.0,0.0,12.0,1.0,4.0,3.0,1.0,12.0,0.0,0.0,0.0,3.0,13.0,0.0
7e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,65142856.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,22.0,2.0,16.0,16.0,16.0,22.0,0.0,0.0,0.0,16.0,22.0,0.0
0.8503,tcp,ftp,FIN,52.0,54.0,2934.0,3740.0,31.0,29.0,27077.50195,34538.39844,11.0,15.0,17.00008,16.032736,1609.817119,53.31852,255.0,819363319.0,820561379.0,255.0,0.00068,0.00056,0.00012,56.0,69.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,6.0,1.0,1.0,0.0,6.0,2.0,0.0
0.004633,udp,-,CON,4.0,4.0,568.0,320.0,31.0,29.0,735592.5,414418.2813,0.0,0.0,1.192,1.047333,1.675845,1.471254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,80.0,0.0,0.0,17.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,5.0,6.0,0.0
8e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,57000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,30.0,2.0,25.0,25.0,25.0,30.0,0.0,0.0,0.0,25.0,30.0,0.0
6.590349,tcp,http,FIN,10.0,8.0,750.0,354.0,254.0,252.0,819.379944,376.307831,2.0,1.0,732.246,1073.0885,46147.33009,1500.93825,255.0,2282188829.0,2907132890.0,255.0,0.294287,0.151817,0.14247,75.0,44.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
0.001713,udp,-,CON,4.0,4.0,528.0,304.0,31.0,29.0,1849387.0,1064798.625,0.0,0.0,0.444667,0.213333,0.621076,0.294637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,76.0,0.0,0.0,7.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,14.0,0.0
0.07385,tcp,-,FIN,48.0,50.0,2958.0,33044.0,31.0,29.0,313825.3438,3508084.0,7.0,18.0,1.564596,1.527542,88.764275,88.357273,255.0,668153972.0,2853451485.0,255.0,0.000663,0.000523,0.00014,62.0,661.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0
8e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,57000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,16.0,2.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,17.0,16.0,0.0
7e-06,ddp,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,114285712.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
0.951349,tcp,-,FIN,46.0,12.0,51123.0,526.0,254.0,252.0,420556.5,4061.60083,20.0,1.0,20.005333,78.946906,1868.036524,112.809586,255.0,4030945571.0,1549451738.0,255.0,0.216459,0.08293,0.133529,1111.0,44.0,0.0,0.0,6.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0
3e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,152000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,34.0,2.0,17.0,16.0,16.0,34.0,0.0,0.0,0.0,16.0,34.0,0.0
50.004349,ospf,-,REQ,6.0,0.0,384.0,0.0,1.0,0.0,51.195549,0.0,0.0,0.0,10000.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0
1.419763,tcp,http,FIN,10.0,10.0,852.0,1200.0,62.0,252.0,4321.848145,6085.522949,2.0,2.0,157.739444,142.449672,9416.517223,246.012328,255.0,4045492483.0,2087110430.0,255.0,0.197795,0.137707,0.060088,85.0,120.0,1.0,133.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.738618,tcp,-,FIN,10.0,10.0,608.0,646.0,254.0,252.0,2521.542969,2677.989014,2.0,3.0,193.179778,185.088109,14162.87479,398.715688,255.0,2500377945.0,1512204507.0,255.0,0.163772,0.072149,0.091623,61.0,65.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
0.952872,tcp,-,FIN,8.0,6.0,364.0,268.0,254.0,252.0,2678.219238,1880.630371,1.0,1.0,136.124576,163.843203,8111.554945,292.636281,255.0,3721051187.0,477197788.0,255.0,0.252831,0.13289,0.119941,46.0,45.0,0.0,0.0,8.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0
7e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,65142856.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,26.0,2.0,17.0,17.0,17.0,26.0,0.0,0.0,0.0,17.0,26.0,0.0
20.955395,tcp,-,FIN,316.0,2004.0,13608.0,2648661.0,62.0,252.0,5178.618652,1010657.188,1.0,1000.0,66.525041,10.453637,3355.170089,1387.099226,255.0,1104567383.0,964027912.0,255.0,0.084139,0.058354,0.025785,43.0,1322.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
9e-06,merit-inp,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,88888888.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
0.397538,tcp,http,FIN,10.0,6.0,808.0,268.0,254.0,252.0,14650.17188,4507.745117,2.0,1.0,40.966222,66.623602,2146.433327,101.525602,255.0,849287969.0,1486195410.0,255.0,0.091489,0.064411,0.027078,81.0,45.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
7e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,65142856.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,14.0,2.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,14.0,14.0,0.0
1.133512,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,3585.317139,2187.890381,2.0,1.0,123.923333,152.866,8402.563773,226.756313,255.0,2242711526.0,2880458661.0,255.0,0.126988,0.063447,0.063541,56.0,44.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,26.0,1.0,0.0
1.131837,tcp,http,FIN,10.0,8.0,798.0,354.0,254.0,252.0,5082.003906,2191.128174,2.0,1.0,123.860667,155.686141,7391.595931,282.900562,255.0,556289786.0,3057207596.0,255.0,0.102932,0.042025,0.060907,80.0,44.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
9e-06,unas,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,88888888.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0
1.1e-05,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,41454544.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,14.0,2.0,7.0,7.0,4.0,7.0,0.0,0.0,0.0,8.0,14.0,0.0
1.022456,tcp,-,FIN,10.0,8.0,534.0,354.0,254.0,252.0,3763.487061,2425.532227,2.0,1.0,108.578556,140.286578,6904.955311,232.346047,255.0,136382991.0,1395291965.0,255.0,0.096497,0.040441,0.056056,53.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
1.1e-05,unas,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,80000000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,11.0,16.0,0.0
3e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,152000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,36.0,2.0,36.0,36.0,16.0,36.0,0.0,0.0,0.0,36.0,36.0,0.0
8e-06,unas,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,100000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,2.0,3.0,3.0,3.0,7.0,0.0,0.0,0.0,4.0,7.0,0.0
0.360792,tcp,smtp,FIN,52.0,40.0,37496.0,3276.0,31.0,29.0,815428.25,70844.14063,18.0,8.0,7.067627,9.238872,813.504578,28.138027,255.0,2315410306.0,171031320.0,255.0,0.0006,0.000474,0.000126,721.0,82.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0
0.865146,tcp,http,FIN,10.0,8.0,810.0,1196.0,62.0,252.0,6741.059082,9681.603516,2.0,2.0,96.127333,105.750859,5004.565675,142.738266,255.0,3019255201.0,1332147429.0,255.0,0.189503,0.124214,0.065289,81.0,150.0,1.0,228.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,4.0,2.0,3.0,0.0
0.481258,tcp,http,FIN,20.0,36.0,2432.0,41160.0,62.0,252.0,38415.98438,665206.625,6.0,16.0,25.329368,13.214514,1225.687452,1043.084024,255.0,2203183425.0,3743028302.0,255.0,0.068934,0.018021,0.050913,122.0,1143.0,1.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.857714,tcp,smtp,FIN,36.0,22.0,23895.0,1926.0,62.0,252.0,100045.5391,7919.410156,15.0,8.0,53.077545,85.46357,3631.404269,109.44032,255.0,2153303819.0,3220550932.0,255.0,0.119567,0.062269,0.057298,664.0,88.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.472652,tcp,smtp,FIN,62.0,28.0,58413.0,2140.0,62.0,252.0,132396.7969,4754.867676,28.0,8.0,56.928722,125.015852,5910.172857,239.474547,255.0,2443447117.0,2027398592.0,255.0,0.119815,0.063337,0.056478,942.0,76.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
3e-06,scps,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,266666656.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.0,2.0,2.0,2.0,2.0,13.0,0.0,0.0,0.0,2.0,9.0,0.0
0.378173,tcp,-,FIN,10.0,6.0,706.0,268.0,254.0,252.0,13454.16016,4738.572266,2.0,1.0,35.426222,64.198199,1955.01993,81.61707,255.0,353114523.0,3767891329.0,255.0,0.104781,0.057174,0.047607,71.0,45.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0
0.381442,tcp,-,FIN,28.0,30.0,4480.0,3080.0,31.0,29.0,90603.54688,62457.72266,7.0,7.0,14.116111,13.134448,753.46122,18.781809,255.0,3867147790.0,3943250380.0,255.0,0.000681,0.00054,0.000141,160.0,103.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0
