feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
0,29.058526,0,4,2131.570819,0,2,1,1,0,3,0,27.175472,1,1,1,2,1.0,0,1,0
0,17.958744,1,10,2192.074269,0,2,1,2,0,2,1,32.121881,0,1,0,2,1.0,0,1,0
3,10.321761,3,3,359.564027,0,2,2,2,0,1,1,62.58974,1,0,0,1,1.0,0,1,0
3,12.324872,2,4,1377.540217,4,3,2,1,0,1,3,37.999545,1,2,0,3,1.0,1,1,0
3,12.255407,2,0,3853.675688,0,3,0,2,0,3,0,34.096035,1,1,1,1,1.0,0,1,0
0,45.887881,4,4,3883.930273,1,3,1,2,0,1,2,30.459782,0,0,0,2,1.0,0,1,1
2,19.543523,2,10,-49.383233,0,0,3,2,0,3,0,42.002363,1,1,0,3,1.0,0,1,1
0,19.019474,4,0,846.292587,0,1,3,1,0,3,0,21.348569,0,1,1,2,1.0,0,1,1
1,45.843821,2,3,2170.329192,4,2,3,2,0,1,2,34.563885,1,1,0,2,1.0,0,1,0
0,38.565592,2,3,6819.665229,1,3,2,3,0,0,3,27.670302,1,2,0,2,1.0,0,1,0
1,7.475795,1,4,3752.845707,4,0,1,2,0,1,1,49.798231,0,1,0,2,1.0,1,1,0
1,8.557106,2,4,1994.938767,4,2,2,2,2,1,0,21.66246,1,1,0,1,1.0,0,1,0
3,37.657863,2,1,5001.722323,2,1,1,2,0,0,2,52.021903,1,1,0,2,1.0,1,1,1
3,31.264068,0,3,4477.721774,4,2,3,3,0,3,2,37.341794,1,0,1,2,1.0,0,1,1
1,24.194182,4,10,3328.855217,0,2,3,1,0,1,2,23.301863,1,1,1,2,1.0,0,1,1
1,12.416711,2,0,739.083574,0,0,3,2,0,3,2,40.258467,1,0,0,2,1.0,0,1,0
3,7.917012,2,9,878.832317,0,2,3,2,0,2,1,63.122564,1,1,0,2,2.0,1,1,0
3,11.967181,4,6,972.060419,0,0,3,2,1,3,1,37.371573,1,1,0,3,1.0,1,1,0
3,24.204139,2,4,1498.82619,4,3,2,2,0,2,0,45.488771,1,1,0,2,1.0,0,1,0
3,8.570042,4,5,1356.547084,1,0,0,1,0,1,0,62.847049,1,0,1,3,1.0,0,1,0
0,20.447087,2,10,2142.251741,0,3,3,2,0,0,3,22.986498,0,2,0,2,1.0,1,1,0
3,17.51602,4,10,2780.938313,0,2,3,1,0,1,1,33.098062,1,1,1,2,1.0,1,1,1
0,17.890301,2,2,611.220514,0,3,2,2,0,2,2,24.314199,1,1,0,2,1.0,0,1,0
3,24.00486,2,0,10432.077036,4,1,3,0,0,0,3,25.142777,1,2,0,1,1.0,0,1,0
3,10.015661,2,4,2926.972669,0,2,0,2,0,1,1,23.363926,1,1,0,1,2.0,0,1,0
3,18.883345,4,5,1799.46494,0,4,3,2,0,3,0,49.0885,1,1,1,2,2.0,1,1,0
3,24.70806,4,3,758.949856,3,3,2,1,0,0,0,21.751144,1,1,2,1,1.0,0,1,1
3,10.894244,3,1,1457.189156,2,4,3,2,0,3,0,27.72717,1,1,1,2,1.0,0,1,0
1,8.450305,0,7,1292.526637,4,0,3,1,0,0,3,22.541756,1,2,2,3,1.0,1,1,0
3,8.786457,2,1,1559.94082,4,4,0,2,0,3,0,41.175607,1,0,0,1,2.0,0,1,0
1,11.390493,4,10,1080.332375,0,4,3,2,0,3,0,50.468536,1,1,1,2,1.0,1,1,0
3,22.05685,4,4,2602.395491,0,4,2,3,0,3,2,31.913644,1,1,1,2,1.0,1,1,0
1,8.718726,3,10,575.638268,1,1,3,2,0,3,1,43.167867,0,0,1,1,2.0,0,1,0
1,12.414369,4,1,1531.596893,0,4,3,3,1,3,1,32.708459,1,1,1,2,1.0,1,1,0
3,7.847031,4,1,1124.452538,4,2,3,2,0,1,2,39.920125,1,1,3,2,1.0,1,1,0
1,18.161744,2,7,3143.205691,0,1,3,2,0,0,2,30.992369,1,1,0,2,1.0,0,1,0
1,5.968521,2,7,1282.871734,0,1,2,1,0,1,2,22.552788,1,0,0,0,1.0,0,1,0
0,11.736187,2,0,2473.610817,3,1,0,1,0,2,2,30.413658,1,1,3,2,1.0,0,1,0
0,24.729313,2,10,2110.153783,4,0,3,2,0,3,2,35.347155,1,1,0,2,1.0,0,1,1
0,24.11018,1,0,10039.290213,0,0,1,1,0,0,1,31.22781,2,0,0,3,1.0,1,1,0
3,14.215882,4,4,2457.341426,4,3,2,0,0,0,1,56.015595,1,1,0,2,1.0,1,1,0
3,30.084501,0,4,3561.270082,0,1,3,2,0,1,2,21.977886,0,1,1,2,1.0,0,1,0
1,18.322791,2,4,764.206937,1,2,3,2,0,0,0,29.561592,2,0,0,2,2.0,1,1,0
0,35.840132,4,3,8401.082374,0,2,1,2,0,3,3,47.631267,1,2,1,2,1.0,0,1,0
0,4.679351,3,4,408.707736,0,0,3,1,0,1,0,27.912774,1,0,1,0,1.0,0,1,0
0,44.256192,4,5,5972.50812,0,4,3,2,0,2,1,57.598609,1,1,1,2,1.0,1,1,0
0,11.824046,2,0,9492.971089,0,2,3,2,0,2,3,56.272367,1,2,0,3,1.0,1,1,1
3,6.912109,2,4,1559.055125,0,4,3,1,1,1,1,23.371683,1,0,0,2,1.0,0,1,0
3,31.078406,2,5,2302.914223,0,3,3,2,0,2,1,34.395508,1,1,0,3,1.0,1,1,0
3,32.228739,4,3,2718.480241,0,4,2,1,0,3,2,43.869383,1,0,2,2,1.0,1,1,0
3,45.738677,2,0,2408.613901,0,1,3,2,0,3,2,34.843984,1,1,0,1,1.0,0,1,1
1,11.676965,2,3,1405.690133,0,1,2,1,0,1,1,22.309182,1,1,0,2,1.0,1,1,0
3,11.912108,4,4,1536.085118,2,1,2,2,0,1,2,21.974057,1,1,0,1,2.0,1,1,0
3,36.654006,2,0,7558.129534,1,3,2,1,0,1,2,68.041096,1,1,0,2,1.0,0,0,1
1,33.465723,2,4,539.41387,0,1,3,2,0,2,0,28.052134,1,1,0,2,1.0,1,1,0
0,20.696511,2,0,1651.652431,0,1,2,2,0,3,2,32.279696,1,1,0,1,2.0,0,1,0
3,24.237242,2,1,4092.939581,1,3,3,2,0,1,1,37.899345,1,0,0,1,1.0,0,1,0
0,18.89642,4,0,1393.336776,4,1,0,1,0,3,3,31.86563,1,0,0,2,1.0,1,1,0
3,47.779603,1,10,4523.9584,4,2,1,0,0,1,2,40.57621,2,1,0,2,1.0,0,1,1
0,23.788685,2,4,9856.039079,0,2,1,1,0,1,1,25.724034,1,1,0,1,1.0,0,1,0
0,12.321759,2,4,2634.047618,0,4,3,3,0,3,2,27.412773,1,0,0,2,1.0,0,1,0
3,16.692708,2,0,2465.116636,0,2,1,2,0,1,0,33.420659,1,1,0,2,1.0,0,1,0
3,12.635992,2,3,1650.912042,0,2,1,2,0,1,1,33.694285,1,1,0,2,1.0,0,1,0
0,18.716289,4,0,1113.939572,0,2,3,2,0,1,2,26.575129,1,1,1,2,1.0,0,1,1
1,21.201177,2,0,1716.095193,0,1,2,2,0,1,2,53.74118,1,1,0,1,1.0,0,1,0
3,12.042663,4,3,1505.07655,0,2,2,2,0,1,3,26.64277,0,2,1,2,2.0,0,1,0
1,35.512237,4,0,9169.622067,4,3,2,1,0,0,3,22.636154,1,2,1,3,1.0,0,1,0
2,23.257823,1,4,1729.316641,0,0,1,2,0,1,0,35.306136,2,1,0,2,1.0,1,1,1
1,47.92264,3,3,7303.651198,0,2,1,1,0,1,2,31.035012,0,1,1,1,1.0,0,1,0
0,33.91379,1,0,3350.51399,0,4,3,3,0,3,2,32.477373,0,0,0,2,1.0,0,1,0
2,8.029212,2,4,2191.08698,0,4,2,1,0,1,2,44.173535,0,0,0,2,1.0,0,1,0
1,49.817948,2,0,3862.13994,0,4,3,2,0,3,1,38.547774,1,0,0,2,1.0,1,1,0
3,53.986244,4,10,7313.151971,4,2,3,2,0,3,1,29.040703,0,1,1,2,1.0,1,1,0
0,55.467754,1,0,8906.031509,0,2,2,1,0,2,3,28.269495,1,0,1,2,1.0,1,1,1
3,16.412544,0,10,2217.162693,2,2,3,2,0,3,0,37.499481,1,0,1,1,1.0,0,1,0
0,16.393191,2,0,6539.892639,0,2,2,1,0,1,0,26.987237,1,1,0,2,1.0,0,1,0
0,11.945614,3,0,1560.970942,0,2,2,3,0,0,0,27.409249,1,1,1,2,1.0,0,1,0
1,23.371448,2,0,4037.221638,1,1,2,0,0,3,2,35.302966,1,1,3,2,1.0,0,1,0
3,59.44681,2,10,2953.854362,4,1,2,2,0,2,3,33.872369,1,1,0,1,1.0,0,1,0
0,25.426799,2,0,4610.272546,0,2,2,2,0,1,2,50.121341,0,0,0,2,2.0,0,1,0
3,23.739162,4,0,3522.224631,0,1,3,2,0,2,0,40.554303,1,1,1,2,2.0,1,1,0
3,16.546966,4,4,2898.773682,0,3,3,2,0,3,2,39.341239,1,1,1,2,2.0,0,1,0
2,29.309414,2,10,4441.9983,0,1,1,3,0,3,1,23.180314,1,1,0,2,1.0,0,1,1
3,12.465993,4,0,386.810271,4,2,3,1,0,1,0,32.015453,1,1,1,2,1.0,0,1,0
3,29.987941,3,4,5979.151364,2,3,1,3,0,2,3,23.879493,1,0,1,1,1.0,0,1,0
1,12.228319,4,10,539.807581,0,4,3,1,0,3,0,37.26,1,0,1,2,2.0,0,1,1
3,8.038943,1,4,1026.846939,0,3,2,2,0,3,0,38.350795,0,1,1,1,1.0,0,0,0
1,11.929254,2,4,1109.401032,4,3,3,2,0,2,0,25.854673,1,1,0,2,1.0,0,1,0
3,16.01505,3,4,2576.184326,0,2,1,2,0,3,2,32.065755,1,1,1,2,1.0,1,1,0
1,11.681235,4,10,2506.795538,4,1,1,1,0,0,2,22.552053,1,0,1,2,1.0,1,1,0
3,12.225666,4,1,3498.502737,0,1,3,0,0,1,0,19.821036,1,1,1,3,1.0,1,1,0
3,9.588049,2,3,1759.16969,4,1,2,2,0,0,0,27.134253,1,1,0,1,2.0,0,1,0
0,17.733708,3,4,1660.968236,0,1,2,1,1,2,1,24.784148,2,1,0,1,1.0,0,1,0
2,44.019223,2,0,4460.861491,0,1,1,2,0,3,3,39.458734,1,1,0,1,1.0,0,1,0
3,23.829799,2,1,10014.436396,0,4,3,1,0,3,1,43.915001,1,1,0,2,1.0,0,1,1
0,12.414294,2,4,1931.023512,0,2,1,2,0,1,2,26.939546,1,0,0,2,1.0,1,1,0
1,23.736629,2,10,1369.99827,0,4,3,1,0,3,0,45.744799,1,1,0,2,1.0,1,1,0
3,11.756583,2,3,1338.183847,0,2,1,2,0,1,0,44.016165,1,1,0,2,1.0,1,1,0
3,23.740326,2,4,3705.889878,3,4,3,2,0,3,0,30.65611,1,1,0,3,1.0,1,1,1
1,4.812905,4,4,686.095686,0,2,3,0,0,3,0,38.055145,1,1,1,1,1.0,0,1,0
0,8.205839,2,4,926.512607,3,2,2,2,0,1,1,35.900418,1,1,0,2,1.0,1,1,0
2,9.531891,4,0,1210.94203,4,1,3,1,0,1,1,31.862346,1,0,1,2,1.0,1,1,0
1,44.136258,3,3,8475.390487,4,4,1,1,0,2,2,29.311239,1,1,1,3,2.0,1,1,0
1,5.805426,4,1,912.034275,0,1,3,2,0,2,1,29.285195,1,1,1,0,1.0,0,1,0
0,9.500849,2,4,948.41135,0,2,1,1,0,1,0,22.658121,1,0,0,1,1.0,0,1,0
0,12.045525,2,7,1895.821039,0,2,1,0,0,1,2,26.467062,1,0,0,2,1.0,0,1,0
3,7.426759,2,7,1602.866981,1,3,0,3,0,2,1,23.329961,0,1,0,2,1.0,1,1,0
1,18.847642,4,0,2659.114415,0,2,3,2,0,1,1,70.520755,1,1,1,2,1.0,0,1,1
0,12.101176,2,3,2103.883328,0,2,2,1,0,1,0,23.909784,0,1,0,1,1.0,0,1,0
3,11.888971,4,4,1029.182457,0,1,2,2,0,3,0,39.904001,1,1,1,1,2.0,0,1,0
0,25.61448,3,6,1991.807814,0,4,3,2,0,3,2,31.942978,1,1,0,2,1.0,0,1,0
0,43.274123,1,0,2205.223798,0,4,3,1,0,1,2,22.669448,2,0,1,2,1.0,1,1,0
3,18.253971,2,3,9086.050428,4,1,0,2,2,2,0,27.752849,1,1,0,1,1.0,0,1,1
2,14.61371,0,0,960.698282,3,3,3,3,0,1,0,24.28417,0,1,0,2,2.0,0,0,1
3,36.065079,4,0,10513.223716,4,2,1,1,0,1,0,32.269335,1,2,1,1,1.0,0,1,1
0,15.278592,2,0,2249.556676,0,1,1,1,0,3,1,22.224444,1,1,0,2,1.0,1,1,0
3,34.059705,4,0,3938.003039,3,2,1,1,0,1,2,27.884342,1,1,1,2,1.0,0,1,0
2,17.53724,0,1,2055.129089,0,2,1,1,0,1,2,25.769643,1,1,0,2,1.0,1,1,0
0,9.301522,2,6,3890.93652,0,4,2,1,0,3,2,57.775672,1,1,0,2,1.0,0,1,0
1,36.899316,4,4,1827.137996,0,1,2,1,0,2,3,25.144047,0,1,0,2,1.0,0,1,0
1,11.576144,0,4,700.582393,1,1,3,1,0,1,1,23.557151,1,1,1,2,1.0,0,0,1
1,11.927898,2,10,992.901466,1,3,3,1,0,2,0,22.006812,1,1,0,3,1.0,1,1,1
2,17.856887,4,0,2722.986992,2,1,3,2,0,3,0,33.377427,1,0,0,2,2.0,1,1,0
3,24.927496,3,0,2571.10479,0,3,3,1,0,1,1,38.895033,1,0,1,3,1.0,1,1,0
3,19.263213,3,4,2600.568116,0,1,0,2,0,0,2,20.58623,1,1,0,2,1.0,0,1,0
3,11.981107,4,0,1019.232043,3,2,3,3,0,3,1,21.098067,1,0,0,1,1.0,0,0,0
3,44.658716,2,4,3899.066466,4,4,2,2,0,0,2,63.654776,2,1,0,2,1.0,0,1,0
3,12.454507,2,4,977.445096,4,3,1,2,0,1,1,34.227744,1,0,0,3,2.0,1,1,0
3,5.884088,2,10,2105.069159,0,2,0,1,0,1,1,29.949844,1,1,0,2,1.0,1,1,0
1,15.645068,2,4,13323.181833,1,1,2,2,0,1,2,28.043753,1,1,0,3,1.0,1,1,0
3,35.716217,2,4,2515.351494,0,2,2,1,0,1,3,27.098093,1,2,0,2,1.0,1,1,0
2,6.724428,3,4,1754.308824,0,3,3,1,0,2,2,35.818437,2,1,0,1,1.0,1,1,0
2,37.387737,3,9,4459.900384,0,4,3,1,0,3,0,23.06389,1,1,1,3,1.0,1,1,0
0,23.878417,4,10,1625.583544,0,1,3,2,0,3,0,27.310955,0,1,1,2,1.0,1,1,1
3,12.23585,3,0,2695.119177,0,4,0,2,0,3,2,29.30583,1,1,0,2,2.0,0,1,0
3,24.628119,2,7,1843.991339,0,4,1,1,0,3,1,56.596153,1,1,0,2,1.0,1,1,1
3,6.177586,4,1,1277.615419,0,0,3,2,2,3,0,29.428328,1,1,0,0,1.0,0,1,0
2,11.622509,4,0,1370.297803,0,1,3,2,0,1,0,28.257222,1,1,1,2,1.0,1,1,0
3,51.914832,4,4,13977.468655,4,1,0,1,0,1,2,25.032424,1,1,0,2,1.0,0,1,1
0,46.089424,4,0,7168.473902,0,2,3,1,0,1,1,32.790992,2,0,1,2,1.0,0,1,0
3,11.909852,4,10,1521.450255,0,0,3,3,0,3,1,33.945551,2,0,1,3,1.0,1,1,0
3,17.868392,2,3,1482.919395,2,3,3,1,0,1,1,40.446667,1,1,1,2,1.0,0,1,0
3,20.31871,2,4,1315.398977,4,4,1,2,0,3,1,50.499183,1,0,0,1,1.0,0,1,0
1,27.040043,4,4,6382.442151,1,1,1,2,0,1,2,24.696772,1,0,1,2,1.0,1,1,0
1,23.860901,4,6,1316.609922,3,2,3,1,0,1,2,30.791054,1,1,1,2,1.0,1,1,1
1,23.842373,4,0,1620.116764,3,0,3,1,0,3,1,24.496014,1,1,1,0,1.0,0,1,0
0,18.513742,2,0,2855.326507,0,3,3,2,0,1,2,28.23241,1,1,0,3,1.0,1,1,0
1,24.754547,4,10,2646.10487,1,2,3,3,0,1,1,26.381256,1,0,1,2,1.0,1,1,1
2,3.409403,2,1,1855.790234,4,4,0,2,0,2,2,36.598892,1,1,0,3,1.0,1,1,0
1,5.062195,4,10,840.659173,4,0,3,1,0,0,0,60.948593,1,1,1,3,1.0,0,1,0
3,43.248424,2,4,7175.391904,0,2,1,2,0,3,2,36.161274,1,0,0,1,1.0,0,1,0
0,12.041637,2,3,1465.455031,0,4,2,2,0,3,1,43.184317,1,0,0,1,2.0,0,1,0
3,52.891838,2,3,2410.508013,4,2,3,2,0,1,2,30.434708,1,1,0,3,1.0,1,1,1
3,17.718642,3,3,3644.408929,0,3,3,2,0,3,2,29.100629,1,1,1,2,1.0,0,1,0
0,12.057686,2,1,3403.981171,0,4,3,2,0,1,2,51.373761,1,1,0,3,1.0,1,1,0
3,18.266393,2,4,3480.181808,0,2,0,0,0,1,1,28.619771,1,0,0,1,1.0,0,1,0
1,24.158839,2,4,3337.990384,0,1,1,1,0,2,2,26.589153,1,1,0,2,1.0,0,1,0
2,7.104148,1,0,1412.087673,2,4,0,0,0,0,0,27.480961,0,0,1,2,1.0,0,1,0
0,24.189685,2,3,906.54237,0,1,3,0,0,3,0,22.85012,1,0,0,1,1.0,0,1,1
0,23.258916,4,0,2873.241512,0,3,1,2,0,3,3,33.797991,1,2,0,3,1.0,1,1,0
3,12.193939,2,0,953.881882,0,2,1,1,0,3,2,24.598324,1,1,0,2,1.0,0,1,0
0,49.521439,4,10,3235.923149,4,3,3,2,0,1,0,31.720441,1,0,0,2,1.0,1,1,0
0,11.109513,3,10,1275.828727,0,1,2,1,2,1,0,26.754199,1,1,1,2,1.0,1,1,0
3,23.779099,2,0,1599.135178,0,4,3,2,0,3,0,36.080511,1,0,0,2,1.0,0,1,0
1,11.79812,4,10,3446.771788,0,4,0,2,0,1,2,28.491504,1,1,1,3,2.0,1,1,1
0,17.447402,4,4,2054.886056,0,3,3,1,0,3,1,39.381752,1,1,1,2,1.0,0,1,1
2,24.193829,2,3,2241.74157,0,4,3,1,0,3,2,46.970202,0,1,0,1,1.0,0,1,0
1,24.97738,4,1,1338.471233,0,4,1,2,0,3,2,53.870675,0,1,1,2,2.0,0,1,0
3,7.126207,2,0,3054.880339,0,3,0,2,2,3,3,27.544361,0,0,0,1,1.0,0,1,0
1,12.160871,2,7,5866.949845,0,3,1,2,1,1,1,33.992375,1,1,0,2,1.0,0,0,0
1,52.353679,2,10,7725.595408,3,2,3,2,0,3,2,22.622645,1,1,1,2,1.0,1,1,0
1,11.577589,1,10,2516.413666,0,0,3,2,0,1,0,65.942733,0,1,1,0,1.0,0,1,0
0,23.912128,2,3,2547.499233,0,3,2,2,0,2,2,40.387013,0,1,1,2,1.0,0,1,0
0,23.941133,2,0,3191.257179,0,4,0,2,0,3,1,40.224907,0,1,0,2,2.0,0,1,0
0,46.024299,2,4,11694.3421,0,2,0,1,0,1,3,23.385751,1,1,0,2,1.0,0,1,0
0,25.308193,4,0,1292.92965,3,3,3,3,0,2,3,32.059241,1,2,1,2,1.0,1,1,0
0,26.5409,2,7,3163.506328,0,2,1,3,0,1,0,32.961831,0,0,0,2,1.0,0,1,0
3,12.071871,4,6,730.780896,4,4,3,2,0,3,0,42.149536,1,0,0,3,2.0,0,1,0
3,18.277296,3,4,1189.617587,3,3,3,2,0,0,3,43.423312,1,2,0,3,1.0,1,1,0
1,17.769324,2,0,1392.169415,0,2,3,1,0,2,2,23.568051,1,1,0,3,1.0,1,1,1
3,4.62165,2,3,1152.05587,0,2,3,2,0,1,2,44.533205,1,1,0,2,2.0,0,1,0
1,39.590761,3,4,4016.64662,0,1,3,3,0,1,0,26.374419,1,1,0,2,1.0,0,1,1
0,12.207907,2,3,1559.839375,0,3,2,2,0,1,0,24.522112,1,0,0,2,1.0,0,1,0
1,33.707759,2,0,3809.522487,0,3,2,1,0,3,0,27.768833,1,1,1,1,1.0,1,1,1
3,24.810185,2,3,2216.347462,4,1,3,2,0,0,1,23.114555,1,1,0,1,2.0,0,1,0
3,28.113934,2,10,3276.934107,4,1,3,2,0,1,3,33.766093,1,2,0,2,1.0,1,1,0
0,33.933323,2,7,4553.223491,2,1,2,3,0,0,0,21.472093,1,1,0,2,1.0,1,1,0
1,18.708491,2,7,3867.505811,0,4,0,1,0,2,3,37.214207,1,2,0,2,1.0,1,1,0
3,8.105062,2,0,1268.506031,2,0,3,2,0,2,3,32.734267,1,2,0,2,2.0,0,1,0
3,42.801647,4,0,8178.018176,0,2,2,2,1,3,1,40.750002,1,1,1,1,1.0,0,1,1
0,9.760102,2,0,2325.649942,0,1,1,2,0,1,3,36.299138,1,0,0,2,1.0,1,1,0
3,12.649863,4,3,295.339242,0,3,3,2,0,3,1,61.265323,1,1,0,2,1.0,1,1,0
3,24.302036,3,7,2432.151694,0,2,3,2,0,1,0,38.068902,1,1,0,2,1.0,1,1,0
3,24.291638,4,0,1650.239657,4,0,3,2,0,3,2,34.780961,1,1,1,0,1.0,1,1,0
1,51.736778,4,0,2195.81715,0,1,3,2,0,0,0,62.952067,0,1,1,2,1.0,1,1,0
3,25.04372,2,0,2971.381722,4,2,3,2,0,1,2,27.513726,0,1,0,2,1.0,1,1,1
3,23.246981,2,0,6513.990476,4,2,2,2,0,1,2,61.11756,1,1,0,1,1.0,0,0,0
3,38.609642,2,4,4162.596955,0,1,0,1,0,3,2,22.416753,1,0,0,2,1.0,0,1,1
3,8.580978,3,4,1575.4442,0,2,2,2,0,1,0,30.796701,2,1,1,1,2.0,0,0,0
3,7.105465,2,10,2485.762028,1,3,3,1,0,1,3,32.11429,1,1,0,2,1.0,0,1,0
0,9.537898,2,1,1088.896683,0,1,3,1,0,2,0,34.43381,1,0,0,3,1.0,1,1,0
3,6.990869,2,4,698.115215,1,4,3,2,0,1,3,37.588803,0,2,0,2,2.0,0,1,0
1,26.422309,4,0,4601.320108,0,2,3,3,0,1,2,24.349139,1,1,1,2,1.0,0,1,0
0,24.813853,1,0,1197.215159,0,3,3,2,0,3,1,34.066852,1,1,0,1,2.0,0,0,0
1,24.454405,1,1,1170.453828,2,1,3,1,0,3,1,24.170227,0,1,0,1,2.0,0,1,0
1,16.296034,2,4,3815.254091,0,3,1,2,0,3,0,38.493984,1,1,0,3,2.0,1,1,0
1,24.0495,0,10,826.914755,0,2,3,2,0,3,2,55.438323,1,1,1,2,2.0,0,1,1
1,21.882726,2,2,5353.857894,1,1,1,2,0,0,0,19.835924,0,1,0,2,2.0,1,1,1
3,25.194925,4,4,3809.037169,2,3,1,1,0,3,2,41.200619,1,1,2,2,1.0,0,1,0
0,8.490924,4,4,1412.388323,2,1,3,2,0,2,0,27.072057,1,0,1,2,1.0,0,1,0
3,9.331099,2,4,1573.114647,0,4,3,1,0,3,0,57.618999,1,1,0,2,1.0,1,0,0
0,14.991234,2,4,894.47974,0,4,3,2,0,3,1,34.768765,1,0,0,1,1.0,1,1,0
1,15.070564,3,10,2300.260768,1,3,0,1,0,3,3,57.537759,1,2,1,2,2.0,1,1,0
1,21.42307,2,4,1211.81738,4,4,3,1,0,3,2,38.394959,1,1,0,2,1.0,0,1,1
1,8.6145,2,4,1609.375901,1,0,0,1,1,3,1,22.96213,1,1,0,0,1.0,1,1,1
0,13.343028,4,3,727.725582,0,2,3,1,0,3,0,27.814222,1,1,1,3,2.0,1,1,0
3,38.598815,2,4,2399.173951,0,2,3,3,0,3,1,27.045674,1,1,0,2,1.0,1,1,0
0,12.333848,2,4,505.833515,0,1,3,2,0,1,0,28.536745,1,1,0,2,1.0,0,0,0
3,7.636516,1,3,829.694442,0,2,3,1,0,0,2,37.87176,2,1,0,2,1.0,0,1,0
3,11.966394,4,0,856.709388,0,2,3,1,1,3,3,22.64947,1,2,1,1,1.0,0,1,0
0,14.721188,2,3,1176.097559,0,2,3,2,0,1,1,30.928912,1,1,0,2,1.0,0,1,0
0,5.72216,2,5,1239.166161,4,1,0,2,0,1,1,30.753805,0,1,0,2,1.0,0,1,1
0,12.455022,2,0,1553.387849,0,3,3,1,0,1,1,23.897345,1,1,0,2,2.0,1,1,0
2,55.466287,4,0,3640.388536,2,4,1,2,2,3,0,39.052692,1,1,0,2,1.0,0,1,0
2,16.45396,2,6,1632.488092,1,2,3,3,0,3,1,21.585401,1,1,0,0,1.0,1,1,0
3,32.356116,4,0,7672.799267,4,4,0,0,2,3,0,32.934339,1,1,1,2,1.0,1,1,0
0,24.475035,1,4,560.662247,0,1,2,2,0,2,0,31.287937,0,1,0,1,1.0,0,1,1
3,24.601637,4,0,5608.547075,4,2,1,3,0,3,2,34.287891,1,1,1,1,1.0,0,1,1
3,23.508575,4,0,1992.738274,0,1,3,2,0,0,2,28.674307,1,1,1,1,1.0,0,1,0
3,12.075684,4,1,1504.237797,0,3,0,2,0,3,1,27.653291,1,1,0,3,2.0,1,1,0
3,12.230012,2,1,2220.674805,0,4,1,2,0,1,0,40.545493,1,1,1,2,1.0,1,0,0
3,23.139429,2,10,3033.580962,2,2,3,2,0,0,2,25.29052,1,1,0,2,1.0,1,1,0
3,12.266306,4,7,792.384518,0,4,3,1,0,3,0,44.331369,1,1,1,3,1.0,0,1,1
1,12.725381,4,7,871.697186,1,2,3,2,0,1,0,23.928489,1,1,2,2,1.0,0,1,0
0,18.594806,2,3,1891.494086,1,3,1,2,0,3,0,26.909089,1,0,0,2,1.0,0,1,0
1,11.389982,2,3,2181.292905,0,1,3,3,0,0,0,54.200091,1,1,1,2,1.0,1,1,0
2,35.368388,2,0,11572.046643,4,1,3,1,1,2,3,40.100464,1,1,1,1,1.0,0,1,0
0,19.066246,2,4,1302.644008,0,0,3,2,0,3,1,36.486429,1,0,0,0,1.0,1,1,1
0,12.064435,4,1,1138.213281,3,1,3,2,0,2,1,23.008248,1,1,2,1,2.0,0,1,0
0,12.311889,4,3,388.129395,0,4,3,1,0,3,0,55.51892,1,1,0,2,1.0,0,1,1
0,11.978072,0,4,2506.852102,0,1,0,2,0,3,1,27.971674,1,1,1,2,1.0,0,1,0
3,12.187213,4,4,1434.069801,0,2,1,1,0,0,0,34.529511,1,1,1,2,1.0,0,0,0
3,5.322206,2,10,663.2478,2,1,3,1,0,2,0,22.917389,1,1,0,2,1.0,0,1,0
3,9.835198,2,4,854.446292,0,2,2,2,0,3,0,28.933412,1,1,0,2,1.0,1,1,0
1,41.403494,4,0,6606.373344,0,2,2,3,2,1,0,21.464421,1,1,2,2,1.0,1,1,1
1,9.314996,2,4,1238.236885,0,0,1,1,0,3,2,22.020928,1,1,1,3,1.0,1,1,0
0,16.998708,2,4,2150.375292,4,2,1,2,0,1,3,39.52573,1,2,0,1,2.0,0,1,0
2,64.210073,4,0,1209.663974,0,4,1,2,0,3,1,37.914817,2,1,1,2,1.0,0,1,0
1,40.941392,2,4,9609.854241,0,2,3,2,0,3,1,25.353804,1,1,1,2,1.0,0,1,0
1,31.196848,4,7,2989.538594,4,2,3,2,2,1,1,28.038052,1,0,1,1,2.0,0,1,0
3,23.988764,4,4,2569.079864,0,2,2,2,0,3,2,25.193572,1,1,1,2,1.0,0,1,0
2,42.216901,2,3,6658.691473,0,3,3,2,0,2,2,33.251716,1,1,0,2,2.0,1,1,0
0,12.007843,2,0,986.61551,1,4,3,1,0,3,2,37.945923,1,1,0,1,1.0,0,1,0
3,17.326706,3,3,4396.779378,0,2,0,1,0,0,1,32.193512,1,0,1,1,1.0,0,1,0
0,11.948967,2,4,1093.37233,0,4,3,1,0,1,1,36.44909,1,0,0,1,1.0,0,1,0
1,15.47745,1,0,2927.480726,1,3,0,1,0,2,2,25.271625,0,0,0,2,1.0,0,1,0
1,17.901394,2,4,2456.134935,0,2,2,2,0,1,0,28.037787,1,1,0,2,2.0,0,1,1
0,12.617316,4,10,2391.848157,0,1,3,1,0,1,0,33.275216,1,1,1,0,1.0,0,1,1
